277,1111126,1111126,東町,11111,1,057-0005,浦河郡浦河町東町うしお１丁目,142.788931,42.156037,,
278,1111127,1111127,日高幌別,11111,1,057-0002,浦河郡浦河町字西幌別,142.834519,42.142338,,
279,1111128,1111128,鵜苫,11111,1,058-0033,様似郡様似町鵜苫,142.882513,42.134449,,
280,1111129,1111129,西様似,11111,1,058-0032,様似郡様似町西町,142.908737,42.138411,,
281,1111130,1111130,様似,11111,1,058-0014,様似郡様似町大通１丁目,142.93596,42.127936,,
282,1111201,1110315,札幌,11112,1,060-0806,札幌市北区北６条西４丁目,141.350768,43.068612,,
283,1111202,1110314,桑園,11112,1,060-0011,札幌市中央区北１１条西１５丁目,141.332036,43.070744,,
284,1111203,1111203,八軒,11112,1,063-0866,札幌市西区八軒６条東２丁目,141.319145,43.085845,,
285,1111204,1111204,新川,11112,1,001-0924,札幌市北区新川四条１丁目,141.323824,43.098604,,
286,1111205,1111205,新琴似,11112,1,001-0908,札幌市北区新琴似８条１丁目,141.335105,43.112928,,
287,1111206,1111206,太平,11112,1,002-8002,札幌市北区太平２条５丁目,141.349526,43.12401,,
288,1111207,1111207,百合が原,11112,1,002-8051,札幌市北区篠路町太平中央,141.360672,43.131476,,
289,1111208,1111208,篠路,11112,1,002-8024,札幌市北区篠路４条７丁目,141.364323,43.145152,,
290,1111209,1111209,拓北,11112,1,002-8066,札幌市北区拓北６条３丁目,141.381013,43.155568,,
291,1111210,1111210,あいの里教育大,11112,1,002-8071,札幌市北区あいの里１条５丁目,141.39842,43.15528,,
292,1111211,1111211,あいの里公園,11112,1,002-8072,札幌市北区あいの里２条８丁目,141.413276,43.161206,,
293,1111212,1111212,石狩太美,11112,1,061-3776,石狩郡当別町太美町,141.449066,43.189801,,
294,1111213,1111213,石狩当別,11112,1,061-0226,石狩郡当別町字錦町,141.513764,43.22208,,
295,1111214,1111214,北海道医療大学,11112,1,061-0212,石狩郡当別町字金沢,141.54995,43.230925,,
296,1111215,1111215,石狩金沢,11112,1,061-0212,石狩郡当別町字金沢,141.569239,43.245385,,
297,1111216,1111216,本中小屋,11112,1,061-0211,石狩郡当別町字中小屋,141.591661,43.28019,,
298,1111217,1111217,中小屋,11112,1,061-0211,石狩郡当別町字中小屋,141.602341,43.306846,,
299,1111218,1111218,月ケ岡,11112,1,061-0500,北海道樺戸郡月形町字月ヶ岡,141.61807,43.324867,,
300,1111219,1111219,知来乙,11112,1,061-0516,樺戸郡月形町字知来乙,141.649123,43.331545,,
301,1111220,1111220,石狩月形,11112,1,061-0518,樺戸郡月形町赤川,141.670193,43.340869,,
302,1111221,1111221,豊ケ岡,11112,1,061-0500,北海道樺戸郡月形町字豊ケ丘,141.714026,43.366645,,
303,1111222,1111222,札比内,11112,1,061-0505,樺戸郡月形町字札比内,141.742762,43.370926,,
304,1111223,1111223,晩生内,11112,1,061-0622,樺戸郡浦臼町字晩生内第２,141.779211,43.399921,,
305,1111224,1111224,札的,11112,1,061-0600,樺戸郡浦臼町字浦臼内,141.803549,43.419153,,
306,1111225,1111225,浦臼,11112,1,061-0600,樺戸郡浦臼町字浦臼内,141.817376,43.430964,,
307,1111226,1111226,鶴沼,11112,1,061-0600,樺戸郡浦臼町字於礼内,141.840637,43.457673,,
308,1111227,1111227,於札内,11112,1,061-0600,樺戸郡浦臼町字オサツナイ,141.840102,43.473424,,
309,1111228,1111228,南下徳富,11112,1,073-1105,樺戸郡新十津川町字花月,141.844454,43.485542,,
310,1111229,1111229,下徳富,11112,1,073-1105,樺戸郡新十津川町字花月,141.855574,43.50271,,
311,1111230,1111230,新十津川,11112,1,073-1103,樺戸郡新十津川町字中央,141.874172,43.545575,,
312,1111301,1110338,深川,11113,1,074-0001,深川市１条,142.041642,43.721021,,
313,1111302,1111302,北一已,11113,1,074-0028,深川市一已町一已,142.014721,43.742021,,
314,1111303,1111303,秩父別,11113,1,078-2100,雨竜郡秩父別町２６区,141.967757,43.769099,,
315,1111304,1111304,北秩父別,11113,1,078-2106,雨竜郡秩父別町６条１丁目,141.960915,43.789375,,
316,1111305,1111305,石狩沼田,11113,1,078-2222,雨竜郡沼田町沼田,141.934266,43.810032,,
317,1111306,1111306,真布,11113,1,078-2221,雨竜郡沼田町字真布,141.906756,43.832965,,
318,1111307,1111307,恵比島,11113,1,078-2224,雨竜郡沼田町字恵比島,141.88144,43.851296,,
319,1111308,1111308,峠下,11113,1,078-3161,留萌市留萌村峠下,141.818879,43.850789,,
320,1111309,1111309,幌糠,11113,1,078-3168,留萌市幌糠町幌糠,141.758418,43.855521,,
321,1111310,1111310,藤山,11113,1,078-3165,留萌市藤山町藤山,141.720588,43.88708,,
322,1111311,1111311,大和田,11113,1,077-0012,留萌市大和田,141.696528,43.913418,,
323,1111312,1111312,留萌,11113,1,077-0005,留萌市船場町２丁目,141.651433,43.942848,,
324,1111313,1111313,瀬越,11113,1,077-0047,留萌市瀬越町,141.634535,43.934987,,
325,1111314,1111314,浜中海水浴場,11113,1,077-0036,北海道留萌市浜中町,141.632835,43.930354,,
326,1111315,1111315,礼受,11113,1,077-0035,留萌市礼受町,141.611358,43.904871,,
327,1111316,1111316,阿分,11113,1,077-0200,増毛郡増毛町大字阿分村,141.605598,43.894339,,
328,1111317,1111317,信砂,11113,1,077-0200,増毛郡増毛町大字舎熊村字信砂,141.589039,43.874479,,
329,1111318,1111318,舎熊,11113,1,077-0200,増毛郡増毛町大字舎熊村字舎熊,141.580068,43.869113,,
330,1111319,1111319,朱文別,11113,1,077-0200,増毛郡増毛町大字朱文別,141.564328,43.860678,,
331,1111320,1111320,箸別,11113,1,077-0200,増毛郡増毛町増毛村大字箸別,141.55164,43.859125,,
332,1111321,1111321,増毛,11113,1,077-0205,増毛郡増毛町弁天町１丁目,141.527559,43.856522,,
333,1111401,1110342,旭川,11114,1,070-0030,旭川市宮下通８丁目,142.357803,43.763492,,
334,1111402,1111402,神楽岡,11114,1,078-8314,旭川市神楽岡４条１４丁目,142.358257,43.745033,,
335,1111403,1111403,緑が丘,11114,1,078-8323,旭川市神楽岡１３条９丁目,142.365701,43.731074,,
336,1111404,1111404,西御料,11114,1,078-8381,旭川市西神楽一線５号,142.371507,43.720834,,
337,1111405,1111405,西瑞穂,11114,1,078-8381,旭川市西神楽一線９号,142.381982,43.70242,,
338,1111406,1111406,西神楽,11114,1,071-0171,旭川市西神楽南１条１丁目,142.393677,43.682181,,
339,1111407,1111407,西聖和,11114,1,078-8382,旭川市西神楽二線１７号,142.415209,43.669047,,
340,1111408,1111408,千代ケ岡,11114,1,078-8381,北海道旭川市西神楽1線24号,142.451024,43.643737,,
341,1111409,1111409,北美瑛,11114,1,071-0226,上川郡美瑛町字下宇莫別,142.479594,43.617884,,
342,1111410,1111410,美瑛,11114,1,071-0208,上川郡美瑛町本町１丁目,142.461639,43.591186,,
343,1111411,1111411,美馬牛,11114,1,071-0471,上川郡美瑛町字美馬牛,142.447192,43.537408,,
344,1111412,1111412,上富良野,11114,1,071-0543,空知郡上富良野町中町１丁目,142.468761,43.464046,,
345,1111413,1111413,西中,11114,1,071-0704,空知郡中富良野町基線北１８号,142.441876,43.429569,,
346,1111414,1111414,ラベンダー畑,11114,1,071-0704,空知郡中富良野町基線北１５号,142.434032,43.42065,,
347,1111415,1111415,中富良野,11114,1,071-0700,空知郡中富良野町市街地,142.420812,43.405704,,
348,1111416,1111416,鹿討,11114,1,071-0700,空知郡中富良野町字富良野基線北８号,142.404812,43.387499,,
349,1111417,1111417,学田,11114,1,076-0047,富良野市字西学田二区,142.386118,43.366234,,
350,1111418,1110610,富良野,11114,1,076-0025,富良野市日の出町,142.391374,43.347114,,
351,1111501,1110342,旭川,11115,1,070-0030,旭川市宮下通８丁目,142.357803,43.763492,,
352,1111502,1111502,旭川四条,11115,1,078-8214,旭川市四条通１８丁目,142.375815,43.764056,,
353,1111503,1111503,新旭川,11115,1,070-0028,旭川市東八条６丁目,142.384789,43.780174,,
354,1111504,1111504,永山,11115,1,079-8411,旭川市永山１条１９丁目,142.434382,43.814158,,
355,1111505,1111505,北永山,11115,1,079-8431,旭川市永山町１５丁目,142.454493,43.826736,,
356,1111506,1111506,南比布,11115,1,078-0311,上川郡比布町南１線５号,142.467271,43.853342,,
357,1111507,1111507,比布,11115,1,078-0341,上川郡比布町市街地,142.471294,43.874478,,
358,1111508,1111508,北比布,11115,1,078-0325,上川郡比布町北５線１０号,142.476545,43.901728,,
359,1111509,1111509,蘭留,11115,1,078-0329,上川郡比布町北９線１４号,142.473699,43.925072,,
360,1111510,1111510,塩狩,11115,1,098-0125,上川郡和寒町塩狩,142.4552,43.96794,,
361,1111511,1111511,和寒,11115,1,098-0133,上川郡和寒町北町,142.415309,44.026932,,
362,1111512,1111512,東六線,11115,1,098-0300,上川郡剣淵町第１０区,142.388073,44.068723,,
363,1111513,1111513,剣淵,11115,1,098-0300,上川郡剣淵町栄町,142.364754,44.09643,,
364,1111514,1111514,北剣淵,11115,1,098-0300,上川郡剣淵町第１３区,142.377955,44.139423,,
365,1111515,1111515,士別,11115,1,095-0023,士別市西３条８丁目,142.388247,44.172536,,
366,1111516,1111516,下士別,11115,1,095-0061,士別市下士別町,142.396405,44.210583,,
367,1111517,1111517,多寄,11115,1,098-0475,士別市多寄町３６線東,142.396315,44.241296,,
368,1111518,1111518,瑞穂,11115,1,098-0475,士別市多寄町３１線東,142.396244,44.266349,,
369,1111519,1111519,風連,11115,1,098-0504,名寄市風連町本町,142.421624,44.292238,,
370,1111520,1111520,東風連,11115,1,098-0512,名寄市風連町東風連,142.463087,44.316748,,
371,1111521,1111521,名寄,11115,1,096-0001,名寄市東１条南６丁目,142.465207,44.349403,,
372,1111522,1111522,日進,11115,1,096-0066,名寄市字日進,142.467354,44.381713,,
373,1111523,1111523,北星,11115,1,098-2181,名寄市智恵文北星,142.428116,44.441569,,
374,1111524,1111524,智恵文,11115,1,098-2181,名寄市智恵文１１線,142.414772,44.455553,,
375,1111525,1111525,智北,11115,1,098-2181,名寄市字智恵文,142.394007,44.46103,,
376,1111526,1111526,南美深,11115,1,098-2205,中川郡美深町字美深,142.367822,44.462604,,
377,1111527,1111527,美深,11115,1,098-2238,中川郡美深町字開運町,142.350597,44.482951,,
378,1111528,1111528,初野,11115,1,098-2211,中川郡美深町字富岡,142.336129,44.512808,,
379,1111529,1111529,紋穂内,11115,1,098-2366,中川郡美深町字紋穂内,142.33357,44.538761,,
380,1111530,1111530,恩根内,11115,1,098-2361,中川郡美深町字恩根内,142.309447,44.598486,,
381,1111531,1111531,豊清水,11115,1,098-2368,中川郡美深町字清水,142.270342,44.639503,,
382,1111532,1111532,天塩川温泉,11115,1,098-2502,中川郡音威子府村字咲来,142.258682,44.665041,,
383,1111533,1111533,咲来,11115,1,098-2502,中川郡音威子府村字咲来,142.267569,44.692702,,
384,1111534,1111534,音威子府,11115,1,098-2501,中川郡音威子府村字音威子府,142.259883,44.729448,,
385,1111535,1111535,筬島,11115,1,098-2500,中川郡音威子府村字物満内,142.197777,44.738883,,
386,1111536,1111536,佐久,11115,1,098-2622,中川郡中川町字佐久,142.048562,44.743986,,
387,1111537,1111537,天塩中川,11115,1,098-2802,中川郡中川町字中川,142.075335,44.81186,,
388,1111538,1111538,歌内,11115,1,098-2801,中川郡中川町字歌内,142.052162,44.880493,,
389,1111539,1111539,問寒別,11115,1,098-2943,天塩郡幌延町字問寒別,142.025562,44.91233,,
390,1111540,1111540,糠南,11115,1,098-3200,天塩郡幌延町字糠南,142.000931,44.920778,,
391,1111541,1111541,雄信内,11115,1,098-3151,天塩郡幌延町字雄興,141.935888,44.911735,,
392,1111542,1111542,安牛,11115,1,098-3226,天塩郡幌延町字開進,141.894187,44.949809,,
393,1111543,1111543,南幌延,11115,1,098-3200,天塩郡幌延町字南幌延,141.884892,44.965084,,
394,1111544,1111544,上幌延,11115,1,098-3225,天塩郡幌延町字上幌延,141.880905,44.985787,,
395,1111545,1111545,幌延,11115,1,098-3211,天塩郡幌延町１条南１丁目,141.84569,45.014503,,
396,1111546,1111546,下沼,11115,1,098-3228,天塩郡幌延町字下沼,141.758218,45.037146,,
397,1111547,1111547,豊富,11115,1,098-4100,天塩郡豊富町字上サロベツ,141.772088,45.104624,,
398,1111548,1111548,徳満,11115,1,098-4137,天塩郡豊富町字徳満,141.751039,45.145838,,
399,1111549,1111549,兜沼,11115,1,098-4451,天塩郡豊富町字兜沼,141.6972,45.220236,,
400,1111550,1111550,勇知,11115,1,098-4581,稚内市字抜海村上勇知,141.685151,45.259339,,
401,1111551,1111551,抜海,11115,1,097-0036,稚内市字抜海村クトネベツ,141.644576,45.316866,,
402,1111552,1111552,南稚内,11115,1,097-0005,稚内市大黒１丁目,141.683026,45.398166,,
403,1111553,1111553,稚内,11115,1,097-0022,稚内市中央３丁目,141.676999,45.416995,,
404,1111601,1110342,旭川,11116,1,070-0030,旭川市宮下通８丁目,142.357803,43.763492,,
405,1111602,1111502,旭川四条,11116,1,078-8214,旭川市四条通１８丁目,142.375815,43.764056,,
406,1111603,1111503,新旭川,11116,1,070-0028,旭川市東八条６丁目,142.384789,43.780174,,
407,1111604,1111604,南永山,11116,1,079-8420,旭川市永山十条３丁目,142.40853,43.78055,,
408,1111605,1111605,東旭川,11116,1,078-8253,旭川市東旭川北三条５丁目,142.441544,43.776571,,
409,1111606,1111606,北日ノ出,11116,1,078-8203,旭川市東旭川町日ノ出,142.466127,43.781813,,
410,1111607,1111607,桜岡,11116,1,078-8204,旭川市東旭川町桜岡,142.486968,43.801812,,
411,1111608,1111608,当麻,11116,1,078-1300,上川郡当麻町市街,142.516987,43.825477,,
412,1111609,1111609,将軍山,11116,1,078-1334,上川郡当麻町北星２区,142.521559,43.857455,,
413,1111610,1111610,伊香牛,11116,1,078-1333,上川郡当麻町伊香牛,142.525227,43.876025,,
414,1111611,1111611,愛別,11116,1,078-1401,上川郡愛別町字愛別,142.582176,43.898635,,
415,1111612,1111612,中愛別,11116,1,078-1652,上川郡愛別町字中央,142.655424,43.896216,,
416,1111613,1111613,愛山,11116,1,078-1653,上川郡愛別町字愛山,142.680699,43.866442,,
417,1111614,1111614,安足間,11116,1,078-1653,上川郡愛別町字愛山,142.693868,43.852011,,
418,1111615,1111615,東雲,11116,1,078-1731,上川郡上川町東雲,142.716544,43.843693,,
419,1111616,1111616,上川,11116,1,078-1741,上川郡上川町中央町,142.766895,43.848508,,
420,1111617,1111617,上白滝,11116,1,099-0127,紋別郡遠軽町上白滝,143.1444,43.876501,,
421,1111618,1111618,白滝,11116,1,099-0111,紋別郡遠軽町白滝,143.180795,43.884435,,
422,1111619,1111619,旧白滝,11116,1,099-0102,紋別郡遠軽町旧白滝,143.236729,43.919905,,
423,1111620,1111620,下白滝,11116,1,099-0101,紋別郡遠軽町下白滝,143.276088,43.944553,,
424,1111621,1111621,丸瀬布,11116,1,099-0203,紋別郡遠軽町丸瀬布中町,143.335817,44.006354,,
425,1111622,1111622,瀬戸瀬,11116,1,099-0342,紋別郡遠軽町字瀬戸瀬西町,143.420937,44.008753,,
426,1111623,1111623,遠軽,11116,1,099-0415,紋別郡遠軽町岩見通南１丁目,143.520667,44.060278,,
427,1111624,1111624,安国,11116,1,099-0622,紋別郡遠軽町生田原安国,143.535762,43.993322,,
428,1111625,1111625,生野,11116,1,099-0701,紋別郡遠軽町生田原,143.532945,43.959928,,
429,1111626,1111626,生田原,11116,1,099-0701,紋別郡遠軽町生田原,143.534627,43.923674,,
430,1111627,1111627,金華,11116,1,091-0021,北見市留辺蘂町金華,143.57114,43.803484,,
431,1111628,1111628,西留辺蘂,11116,1,091-0027,北見市留辺蘂町旭西３３４番地の１,143.603257,43.785345,,
432,1111629,1111629,留辺蘂,11116,1,091-0002,北見市留辺蘂町東町,143.621394,43.785534,,
433,1111630,1111630,相内,11116,1,099-0871,北見市相内町,143.756449,43.795948,,
434,1111631,1111631,東相内,11116,1,099-0878,北見市東相内町,143.809499,43.805466,,
435,1111632,1111632,西北見,11116,1,090-0055,北見市緑町６丁目,143.841586,43.803114,,
436,1111633,1111633,北見,11116,1,090-0040,北見市大通西１丁目,143.898167,43.805504,,
437,1111634,1111634,柏陽,11116,1,090-0012,北見市並木町,143.916737,43.824911,,
438,1111635,1111635,愛し野,11116,1,099-2103,北見市端野町三区,143.932962,43.841426,,
439,1111636,1111636,端野,11116,1,099-2104,北見市端野町端野,143.942336,43.851172,,
440,1111637,1111637,緋牛内,11116,1,099-2231,北見市端野町緋牛内,143.999887,43.880431,,
441,1111638,1111638,美幌,11116,1,092-0015,網走郡美幌町字新町３丁目,144.10563,43.836967,,
442,1111639,1111639,西女満別,11116,1,099-2301,網走郡大空町女満別本郷,144.148372,43.880057,,
443,1111640,1111640,女満別,11116,1,099-2310,網走郡大空町女満別本通１丁目,144.170665,43.915886,,
444,1111641,1111641,呼人,11116,1,099-2421,網走市呼人,144.218945,43.963695,,
445,1111642,1111642,網走,11116,1,093-0046,網走市新町２丁目,144.254156,44.019873,,
446,1111701,1111642,網走,11117,1,093-0046,網走市新町２丁目,144.254156,44.019873,,
447,1111702,1111702,桂台,11117,1,093-0031,網走市台町１丁目,144.273223,44.016913,,
448,1111703,1111703,鱒浦,11117,1,099-3119,網走市字鱒浦,144.296526,43.982481,,
449,1111704,1111704,藻琴,11117,1,099-3111,網走市字藻琴,144.320079,43.968358,,
450,1111705,1111705,北浜,11117,1,099-3112,網走市字北浜,144.352541,43.958549,,
451,1111706,1111706,原生花園,11117,1,099-3452,斜里郡小清水町浜小清水,144.41443,43.941033,,
452,1111707,1111707,浜小清水,11117,1,099-3452,斜里郡小清水町字浜小清水,144.453187,43.934077,,
453,1111708,1111708,止別,11117,1,099-3454,斜里郡小清水町字止別,144.519818,43.921558,,
454,1111709,1111709,知床斜里,11117,1,099-4112,斜里郡斜里町港町,144.661647,43.910749,,
455,1111710,1111710,中斜里,11117,1,099-4142,斜里郡斜里町字中斜里,144.659033,43.874608,,
456,1111711,1111711,南斜里,11117,1,099-4143,斜里郡斜里町字川上,144.63431,43.867531,,
457,1111712,1111712,清里町,11117,1,099-4406,斜里郡清里町水元町,144.593948,43.83871,,
458,1111713,1111713,札弦,11117,1,099-4521,斜里郡清里町札弦町,144.531526,43.786574,,
459,1111714,1111714,緑,11117,1,099-4525,斜里郡清里町緑町,144.505499,43.718282,,
460,1111715,1111715,川湯温泉,11117,1,088-3462,川上郡弟子屈町字川湯駅前,144.457749,43.616258,,
461,1111716,1111716,美留和,11117,1,088-3331,川上郡弟子屈町字美留和,144.437656,43.555316,,
462,1111717,1111717,摩周,11117,1,088-3204,川上郡弟子屈町字朝日１丁目,144.463981,43.487373,,
463,1111718,1111718,南弟子屈,11117,1,088-3200,川上郡弟子屈町字熊牛原野,144.514729,43.428656,,
464,1111719,1111719,磯分内,11117,1,088-2300,川上郡標茶町字熊牛原野,144.554322,43.379389,,
465,1111720,1111720,標茶,11117,1,088-2314,川上郡標茶町字標茶,144.608434,43.298472,,
466,1111721,1111721,五十石,11117,1,088-2331,川上郡標茶町オソツベツ原野,144.545558,43.238771,,
467,1111722,1111722,茅沼,11117,1,088-2265,川上郡標茶町シラルトロエトロ,144.503788,43.202097,,
468,1111723,1111723,塘路,11117,1,088-2261,川上郡標茶町字塘路,144.496817,43.151739,,
469,1111724,1111724,細岡,11117,1,088-2148,釧路郡釧路町字鳥通牛原野,144.469683,43.105055,,
470,1111725,1111725,釧路湿原,11117,1,088-2148,釧路郡釧路町鳥通原野,144.447799,43.100647,,
471,1111726,1111726,遠矢,11117,1,088-2145,釧路郡釧路町字遠矢,144.458367,43.047878,,
472,1111727,1110802,東釧路,11117,1,085-0816,釧路市貝塚２丁目,144.411307,42.995207,,
473,1111728,1110731,釧路,11117,1,085-0015,釧路市北大通１４丁目,144.381983,42.990584,,
474,1111801,1111801,中小国,11118,2,030-1305,東津軽郡外ヶ浜町蟹田小国,140.596798,41.051702,,
475,1111802,1111802,津軽今別,11118,2,030-1505,東津軽郡今別町大字大川平,140.515625,41.144885,,
476,1111803,1111803,竜飛海底,11118,2,030-1400,東津軽郡外ヶ浜町三厩宇鉄立浜,140.347946,41.257228,1988-03-13 00:00:00,2014-03-14 00:00:00
477,1111804,1111804,吉岡海底,11118,1,049-1454,松前郡福島町館崎,140.239354,41.442162,1988-03-13 00:00:00,2014-03-14 00:00:00
478,1111805,1111805,知内,11118,1,049-1221,上磯郡知内町湯ノ里,140.33494,41.601092,1990-07-01 00:00:00,2014-03-14 00:00:00
479,1111806,1111806,木古内,11118,1,049-0422,上磯郡木古内町本町,140.434004,41.677642,,
480,1111901,1111901,江差,11119,1,043-0056,檜山郡江差町字陣屋町,140.127933,41.856727,1936-11-10 00:00:00,2014-05-12 00:00:00
481,1111902,1111902,上ノ国,11119,1,049-0611,檜山郡上ノ国町字大留,140.124106,41.805567,1936-11-10 00:00:00,2014-05-12 00:00:00
482,1111903,1111903,中須田,11119,1,049-0624,檜山郡上ノ国町字中須田,140.149321,41.787214,,2014-05-12 00:00:00
483,1111904,1111904,桂岡,11119,1,049-0626,檜山郡上ノ国町字桂岡,140.166071,41.773096,1936-11-10 00:00:00,2014-05-12 00:00:00
484,1111905,1111905,宮越,11119,1,049-0564,檜山郡上ノ国町字早瀬,140.184998,41.762404,1964-12-30 00:00:00,2014-05-12 00:00:00
485,1111906,1111906,湯ノ岱,11119,1,049-0562,檜山郡上ノ国町字湯ノ岱,140.243698,41.750312,1935-12-10 00:00:00,2014-05-12 00:00:00
486,1111907,1111907,神明,11119,1,049-0561,檜山郡上ノ国町字神明,140.265709,41.734481,1957-01-25 00:00:00,2014-05-12 00:00:00
487,1111908,1111908,吉堀,11119,1,049-0453,上磯郡木古内町字大川,140.379226,41.684059,1935-12-10 00:00:00,2014-05-12 00:00:00
488,1111909,1111909,渡島鶴岡,11119,1,049-0455,上磯郡木古内町字鶴岡,140.41137,41.671014,1964-12-30 00:00:00,2014-05-12 00:00:00
489,1111910,1111806,木古内,11119,1,049-0422,上磯郡木古内町本町,140.434004,41.677642,,
490,1111911,1111911,札苅,11119,1,049-0411,上磯郡木古内町字札苅,140.468097,41.699271,,
491,1111912,1111912,泉沢,11119,1,049-0405,上磯郡木古内町字泉沢,140.506797,41.700867,,
492,1111913,1111913,釜谷,11119,1,049-0403,上磯郡木古内町字釜谷,140.53718,41.712153,,
493,1111914,1111914,渡島当別,11119,1,049-0282,北斗市当別,140.579109,41.737309,1930-10-25 00:00:00,
494,1111915,1111915,茂辺地,11119,1,049-0281,北斗市茂辺地,140.600561,41.766604,,
495,1111916,1111916,上磯,11119,1,049-0161,北斗市飯生,140.640599,41.81956,,
496,1111917,1111917,清川口,11119,1,049-0100,北斗市会所町,140.652906,41.824615,,
497,1111918,1111918,久根別,11119,1,049-0121,北斗市久根別,140.666468,41.826727,,
498,1111919,1111919,東久根別,11119,1,049-0121,北斗市久根別,140.679731,41.826005,,
499,1111920,1111920,七重浜,11119,1,049-0111,北斗市七重浜２丁目,140.707957,41.817643,,
500,1111921,1110102,五稜郭,11119,1,041-0813,函館市亀田本町,140.733539,41.803557,,
501,1111922,1110101,函館,11119,1,040-0063,北海道函館市若松町,140.726413,41.773709,,
